"UNIQUE_SYSTEM_IDENTIFIER","ORGANIZATION_NAME","CHARGE_PROFILE","IDENTITY_STATUS","TRUST_LEVEL","INITIATING_MSISDN","RECEIVING_MSISDN","RECEIPT_NUMBER","DATE_TIMESTAMP","TRANSACTION_STATUS","TRANSACTION_TYPE","REASON_TYPE","TOTAL_AMOUNT_AOA","CHARGE_AMOUNT_AOA","COMMISSION_AMOUNT","SERVICE_ALIAS"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP2P0JJ5Y","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP1P0IETF","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP0P0GZ18","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",400,9.12,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP3P0JAMH","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP1P0H7RP","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1120,25.54,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP1P0HO4V","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP2P0IC34","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP5P0HHAV","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",800,18.24,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP2P0M7B2","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1000,22.8,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP9P0MDW7","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP9P0MKJD","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",10000,228,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP9P0NBK5","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP5P0KDKH","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1400,31.92,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP4P0KBFS","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP9P0KTA5","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP4P0KZGS","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",7000,159.6,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP1P0LBD1","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP6P0LYG0","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",15000,342,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP3P0LM19","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP7P0L29F","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP2P0KSQS","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP7P0M20X","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP9P0O87P","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",3000,68.4,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP8P0QP9I","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP5P0NTV7","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP6P0QJ5G","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1000,22.8,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP2P0QNUS","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP9P0PNL5","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1000,22.8,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP6P1558C","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP3P17BJZ","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP0P144QA","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",850,19.38,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP9P147R5","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",4000,91.2,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP0P14E7Y","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",25000,570,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP2P102QS","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",41582,948.07,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP9P10ALH","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP3P0YEBJ","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP1P0ZSIP","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",300,6.84,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP8P10IEU","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP0P0VT0U","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",5000,114,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP5P0RL6L","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",153,3.49,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP6P0RG3K","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",5000,114,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP1P0S49P","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",3800,86.64,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP8P0R7YK","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",100,2.28,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP0P0SJF8","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP4P0RTDA","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",6000,136.8,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP8P0RULK","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",216,4.92,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP8P0WD3K","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",35000,798,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP7P0VZZB","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",700,15.96,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP0P0X02A","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1200,27.36,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP2P0QWAE","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1500,34.2,"0","Individual B2C Payment"
"201000000000094689","PREMIERBET","BET Charge Profile","Active","Top Organization Level 1","PREMIERBET","00001209","BBP3P0RVS7","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",200,4.56,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP3P0QT6R","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",1300,29.64,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP0P0QTN2","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",2000,45.6,"0","Individual B2C Payment"
"201000000000102241","BANTUBET","BET Charge Profile","Active","Top Organization Level 1","BANTUBET","70200","BBP4P1IFMI","20240225","Completed","Individual B2C Payment","Individual B2C Payment to Registered Customer",500,11.4,"0","Individual B2C Payment"
